date_time_utc,open,high,low,close,acc_trade_price,acc_trade_volume
2025-04-17T00:00:00,121850000.00000000,121884000.00000000,121841000.00000000,121841000.00000000,20658487.92403000,0.16953966
2025-04-17T00:00:01,121884000.00000000,121884000.00000000,121884000.00000000,121884000.00000000,314933.62992000,0.00258388
2025-04-17T00:00:02,121884000.00000000,121884000.00000000,121884000.00000000,121884000.00000000,45099.51768000,0.00037002
2025-04-17T00:00:03,121883000.00000000,121884000.00000000,121841000.00000000,121841000.00000000,17498527.23353000,0.14361727
2025-04-17T00:00:04,121841000.00000000,121843000.00000000,121815000.00000000,121815000.00000000,163350083.54449000,1.34077015
2025-04-17T00:00:05,121884000.00000000,121884000.00000000,121815000.00000000,121815000.00000000,50645549.55396000,0.41575250
2025-04-17T00:00:06,121815000.00000000,121884000.00000000,121815000.00000000,121815000.00000000,30050199.60675000,0.24668645
2025-04-17T00:00:07,121815000.00000000,121884000.00000000,121815000.00000000,121815000.00000000,20885624.33253000,0.17145361
2025-04-17T00:00:08,121815000.00000000,121815000.00000000,121815000.00000000,121815000.00000000,278154.80730000,0.00228342
2025-04-17T00:00:09,121815000.00000000,121884000.00000000,121815000.00000000,121815000.00000000,12457752.46614000,0.10226689
2025-04-17T00:00:10,121815000.00000000,121884000.00000000,121810000.00000000,121884000.00000000,12980603.37663000,0.10656367
2025-04-17T00:00:11,121809000.00000000,121815000.00000000,121809000.00000000,121815000.00000000,400618.11156000,0.00328884
2025-04-17T00:00:12,121815000.00000000,121815000.00000000,121802000.00000000,121815000.00000000,16219210.45825000,0.13315537
2025-04-17T00:00:13,121802000.00000000,121802000.00000000,121802000.00000000,121802000.00000000,15063.25334000,0.00012367
2025-04-17T00:00:14,121815000.00000000,121884000.00000000,121802000.00000000,121802000.00000000,2034106.71537000,0.01669903
2025-04-17T00:00:15,121884000.00000000,121884000.00000000,121802000.00000000,121802000.00000000,746385.97452000,0.00612397
2025-04-17T00:00:16,121802000.00000000,121802000.00000000,121802000.00000000,121802000.00000000,87801484.48642000,0.72085421
2025-04-17T00:00:17,121801000.00000000,121802000.00000000,121801000.00000000,121802000.00000000,9050601.30603000,0.07430614
2025-04-17T00:00:18,121802000.00000000,121802000.00000000,121801000.00000000,121802000.00000000,3439971.68500000,0.02824233
2025-04-17T00:00:19,121802000.00000000,121802000.00000000,121802000.00000000,121802000.00000000,304505.00000000,0.00250000
2025-04-17T00:00:20,121801000.00000000,121884000.00000000,121801000.00000000,121884000.00000000,31314561.38956000,0.25709396
2025-04-17T00:00:22,121802000.00000000,121884000.00000000,121802000.00000000,121884000.00000000,1005977.70228000,0.00825909
2025-04-17T00:00:24,121802000.00000000,121802000.00000000,121801000.00000000,121801000.00000000,2749515.62129000,0.02257375
2025-04-17T00:00:26,121803000.00000000,121803000.00000000,121802000.00000000,121802000.00000000,292282.21118000,0.00239965
2025-04-17T00:00:27,121802000.00000000,121802000.00000000,121802000.00000000,121802000.00000000,125991.98880000,0.00103440
2025-04-17T00:00:28,121877000.00000000,121883000.00000000,121800000.00000000,121883000.00000000,121943574.31487000,1.00117150
2025-04-17T00:00:29,121883000.00000000,121883000.00000000,121883000.00000000,121883000.00000000,99998.90735000,0.00082045
2025-04-17T00:00:32,121883000.00000000,121883000.00000000,121883000.00000000,121883000.00000000,9999.28132000,0.00008204
2025-04-17T00:00:33,121802000.00000000,121802000.00000000,121802000.00000000,121802000.00000000,9941.47924000,0.00008162
2025-04-17T00:00:34,121883000.00000000,121883000.00000000,121883000.00000000,121883000.00000000,5973.48583000,0.00004901
2025-04-17T00:00:35,121884000.00000000,121884000.00000000,121884000.00000000,121884000.00000000,699999.31344000,0.00574316
2025-04-17T00:00:36,121883000.00000000,121883000.00000000,121883000.00000000,121883000.00000000,633284.56672000,0.00519584
2025-04-17T00:00:39,121884000.00000000,121884000.00000000,121883000.00000000,121884000.00000000,17979796.36758000,0.14751685
2025-04-17T00:00:40,121884000.00000000,121884000.00000000,121884000.00000000,121884000.00000000,134564.81136000,0.00110404
2025-04-17T00:00:42,121883000.00000000,121883000.00000000,121883000.00000000,121883000.00000000,1467548.10629000,0.01204063
2025-04-17T00:00:44,121884000.00000000,121884000.00000000,121884000.00000000,121884000.00000000,5999.13048000,0.00004922
2025-04-17T00:00:45,121884000.00000000,121884000.00000000,121883000.00000000,121883000.00000000,149999.79089000,0.00123068
2025-04-17T00:00:46,121884000.00000000,121884000.00000000,121802000.00000000,121802000.00000000,20566022.76647000,0.16879360
2025-04-17T00:00:51,121884000.00000000,121884000.00000000,121802000.00000000,121802000.00000000,5966693.74696000,0.04897977
2025-04-17T00:00:52,121884000.00000000,121884000.00000000,121884000.00000000,121884000.00000000,1299447.98340000,0.01066135
2025-04-17T00:00:53,121884000.00000000,121884000.00000000,121801000.00000000,121801000.00000000,122794383.67157000,1.00814770
2025-04-17T00:00:55,121884000.00000000,121884000.00000000,121884000.00000000,121884000.00000000,370527.36000000,0.00304000
2025-04-17T00:00:58,121884000.00000000,121884000.00000000,121802000.00000000,121802000.00000000,14362143.14678000,0.11783586
2025-04-17T00:01:00,121884000.00000000,121927000.00000000,121800000.00000000,121927000.00000000,5069086.52540000,0.04159977
2025-04-17T00:01:03,121926000.00000000,121926000.00000000,121804000.00000000,121804000.00000000,3054992.51706000,0.02507878
2025-04-17T00:01:04,121804000.00000000,121804000.00000000,121796000.00000000,121800000.00000000,38455827.02115000,0.31572463
2025-04-17T00:01:05,121926000.00000000,121926000.00000000,121797000.00000000,121797000.00000000,2354937.25509000,0.01932278
2025-04-17T00:01:06,121796000.00000000,121796000.00000000,121796000.00000000,121796000.00000000,22337951.53344000,0.18340464
2025-04-17T00:01:07,121926000.00000000,121927000.00000000,121926000.00000000,121927000.00000000,6417760.56428000,0.05263631
2025-04-17T00:01:08,121927000.00000000,121927000.00000000,121927000.00000000,121927000.00000000,66108.81940000,0.00054220
2025-04-17T00:01:09,121927000.00000000,121927000.00000000,121927000.00000000,121927000.00000000,9999.23327000,0.00008201
2025-04-17T00:01:10,121884000.00000000,121884000.00000000,121802000.00000000,121802000.00000000,121803251.37852000,1.00000000
2025-04-17T00:01:12,121927000.00000000,121942000.00000000,121927000.00000000,121942000.00000000,1341344.66030000,0.01100000
2025-04-17T00:01:13,121944000.00000000,121944000.00000000,121944000.00000000,121944000.00000000,6442.30152000,0.00005283
2025-04-17T00:01:14,121945000.00000000,121946000.00000000,121795000.00000000,121795000.00000000,14685337.39913000,0.12055992
2025-04-17T00:01:15,121795000.00000000,121795000.00000000,121795000.00000000,121795000.00000000,2041172.14860000,0.01675908
2025-04-17T00:01:16,121795000.00000000,121795000.00000000,121795000.00000000,121795000.00000000,110155.05185000,0.00090443
2025-04-17T00:01:17,121794000.00000000,121795000.00000000,121775000.00000000,121775000.00000000,8149824.55002000,0.06692154
2025-04-17T00:01:18,121775000.00000000,121775000.00000000,121772000.00000000,121775000.00000000,4540146.50228000,0.03728325
2025-04-17T00:01:19,121775000.00000000,121775000.00000000,121775000.00000000,121775000.00000000,1594182.09775000,0.01309121
