date_time_utc,open,high,low,close,acc_trade_price,acc_trade_volume
2025-03-21T00:00:00,124329000.00000000,124330000.00000000,124237000.00000000,124330000.00000000,18345751.68629000,0.14764327
2025-03-21T00:00:01,124330000.00000000,124330000.00000000,124297000.00000000,124297000.00000000,83332.62852000,0.00067042
2025-03-21T00:00:02,124297000.00000000,124330000.00000000,124297000.00000000,124330000.00000000,931345.43558000,0.00749261
2025-03-21T00:00:03,124330000.00000000,124330000.00000000,124199000.00000000,124199000.00000000,25480662.58312000,0.20509703
2025-03-21T00:00:04,124206000.00000000,124330000.00000000,124185000.00000000,124185000.00000000,9591961.50896000,0.07723564
2025-03-21T00:00:05,124330000.00000000,124330000.00000000,124185000.00000000,124187000.00000000,1678076.00331000,0.01351146
2025-03-21T00:00:06,124187000.00000000,124297000.00000000,124155000.00000000,124297000.00000000,14323706.60893000,0.11535051
2025-03-21T00:00:07,124298000.00000000,124304000.00000000,124298000.00000000,124303000.00000000,5012499.85420000,0.04032453
2025-03-21T00:00:08,124302000.00000000,124302000.00000000,124302000.00000000,124302000.00000000,4999.42644000,0.00004022
2025-03-21T00:00:09,124300000.00000000,124300000.00000000,124300000.00000000,124300000.00000000,164805.64100000,0.00132587
2025-03-21T00:00:10,124300000.00000000,124300000.00000000,124300000.00000000,124300000.00000000,852126.22000000,0.00685540
2025-03-21T00:00:11,124301000.00000000,124306000.00000000,124193000.00000000,124193000.00000000,3182970.95829000,0.02561005
2025-03-21T00:00:12,124193000.00000000,124193000.00000000,124155000.00000000,124155000.00000000,14488861.76939000,0.11669444
2025-03-21T00:00:14,124186000.00000000,124186000.00000000,124162000.00000000,124162000.00000000,975647.50200000,0.00785700
2025-03-21T00:00:15,124155000.00000000,124155000.00000000,124155000.00000000,124155000.00000000,1244066.62185000,0.01002027
2025-03-21T00:00:16,124290000.00000000,124290000.00000000,124155000.00000000,124155000.00000000,6856089.28605000,0.05522087
2025-03-21T00:00:17,124155000.00000000,124155000.00000000,124154000.00000000,124154000.00000000,2257591.72251000,0.01818371
2025-03-21T00:00:18,124154000.00000000,124270000.00000000,124154000.00000000,124269000.00000000,2691134.32026000,0.02167335
2025-03-21T00:00:19,124154000.00000000,124154000.00000000,124154000.00000000,124154000.00000000,630783.02010000,0.00508065
2025-03-21T00:00:21,124154000.00000000,124154000.00000000,124154000.00000000,124154000.00000000,1579329.51242000,0.01272073
2025-03-21T00:00:22,124263000.00000000,124263000.00000000,124155000.00000000,124155000.00000000,481612.73213000,0.00387674
2025-03-21T00:00:23,124155000.00000000,124184000.00000000,124147000.00000000,124184000.00000000,12086738.76422000,0.09735213
2025-03-21T00:00:25,124214000.00000000,124214000.00000000,124214000.00000000,124214000.00000000,1577517.80000000,0.01270000
2025-03-21T00:00:26,124214000.00000000,124214000.00000000,124214000.00000000,124214000.00000000,2574.95622000,0.00002073
2025-03-21T00:00:27,124162000.00000000,124300000.00000000,124147000.00000000,124300000.00000000,47371563.04445000,0.38150543
2025-03-21T00:00:29,124298000.00000000,124298000.00000000,124274000.00000000,124274000.00000000,1578569.07050000,0.01270225
2025-03-21T00:00:32,124263000.00000000,124263000.00000000,124154000.00000000,124181000.00000000,25486955.13475000,0.20524945
2025-03-21T00:00:33,124181000.00000000,124326000.00000000,124174000.00000000,124174000.00000000,8551069.87841000,0.06885254
2025-03-21T00:00:34,124329000.00000000,124329000.00000000,124329000.00000000,124329000.00000000,15868.11027000,0.00012763
2025-03-21T00:00:36,124274000.00000000,124274000.00000000,124184000.00000000,124184000.00000000,1841319.59658000,0.01482582
2025-03-21T00:00:39,124185000.00000000,124329000.00000000,124185000.00000000,124329000.00000000,14222361.23126000,0.11440917
2025-03-21T00:00:40,124329000.00000000,124329000.00000000,124329000.00000000,124329000.00000000,40993.75788000,0.00032972
2025-03-21T00:00:41,124261000.00000000,124261000.00000000,124261000.00000000,124261000.00000000,23269537.34740000,0.18726340
2025-03-21T00:00:42,124261000.00000000,124261000.00000000,124185000.00000000,124185000.00000000,1570286.50920000,0.01263916
2025-03-21T00:00:43,124261000.00000000,124261000.00000000,124261000.00000000,124261000.00000000,708287.70000000,0.00570000
2025-03-21T00:00:47,124185000.00000000,124185000.00000000,124162000.00000000,124162000.00000000,26041519.86893000,0.20970989
2025-03-21T00:00:48,124261000.00000000,124313000.00000000,124261000.00000000,124313000.00000000,499999.60604000,0.00402212
2025-03-21T00:00:49,124309000.00000000,124309000.00000000,124309000.00000000,124309000.00000000,122477.92843000,0.00098527
2025-03-21T00:00:51,124261000.00000000,124261000.00000000,124261000.00000000,124261000.00000000,3492169.01350000,0.02810350
2025-03-21T00:00:52,124261000.00000000,124261000.00000000,124174000.00000000,124174000.00000000,5005765.21589000,0.04031036
2025-03-21T00:00:53,124308000.00000000,124308000.00000000,124308000.00000000,124308000.00000000,820432.80000000,0.00660000
2025-03-21T00:00:58,124308000.00000000,124308000.00000000,124308000.00000000,124308000.00000000,29999.24964000,0.00024133
2025-03-21T00:00:59,124261000.00000000,124261000.00000000,124250000.00000000,124250000.00000000,1899444.83653000,0.01528657
2025-03-21T00:01:00,124305000.00000000,124309000.00000000,124304000.00000000,124309000.00000000,5727200.86463000,0.04607303
2025-03-21T00:01:01,124308000.00000000,124308000.00000000,124210000.00000000,124210000.00000000,4209766.91047000,0.03387605
2025-03-21T00:01:02,124210000.00000000,124210000.00000000,124210000.00000000,124210000.00000000,749462.02430000,0.00603383
2025-03-21T00:01:04,124309000.00000000,124309000.00000000,124309000.00000000,124309000.00000000,4999.70798000,0.00004022
2025-03-21T00:01:05,124309000.00000000,124309000.00000000,124309000.00000000,124309000.00000000,369661.40257000,0.00297373
2025-03-21T00:01:07,124185000.00000000,124309000.00000000,124177000.00000000,124178000.00000000,35457684.55175000,0.28549179
2025-03-21T00:01:09,124177000.00000000,124177000.00000000,124177000.00000000,124177000.00000000,206629.28623000,0.00166399
2025-03-21T00:01:10,124177000.00000000,124308000.00000000,124170000.00000000,124308000.00000000,20507646.83899000,0.16497901
2025-03-21T00:01:12,124307000.00000000,124308000.00000000,124307000.00000000,124308000.00000000,7245511.19214000,0.05828680
2025-03-21T00:01:13,124308000.00000000,124308000.00000000,124308000.00000000,124308000.00000000,911397.66516000,0.00733177
2025-03-21T00:01:14,124307000.00000000,124307000.00000000,124307000.00000000,124307000.00000000,9999.25508000,0.00008044
2025-03-21T00:01:16,124305000.00000000,124305000.00000000,124305000.00000000,124305000.00000000,99997.15725000,0.00080445
2025-03-21T00:01:19,124210000.00000000,124304000.00000000,124210000.00000000,124304000.00000000,2145535.96044000,0.01726128
2025-03-21T00:01:21,124305000.00000000,124305000.00000000,124305000.00000000,124305000.00000000,4999.54710000,0.00004022
2025-03-21T00:01:22,124210000.00000000,124210000.00000000,124210000.00000000,124210000.00000000,995310.87730000,0.00801313
2025-03-21T00:01:23,124210000.00000000,124288000.00000000,124170000.00000000,124170000.00000000,1764554.05910000,0.01420934
2025-03-21T00:01:24,124288000.00000000,124304000.00000000,124288000.00000000,124304000.00000000,556313.24791000,0.00447595
2025-03-21T00:01:25,124304000.00000000,124304000.00000000,124304000.00000000,124304000.00000000,499750.55856000,0.00402039
2025-03-21T00:01:28,124288000.00000000,124307000.00000000,124288000.00000000,124307000.00000000,9999.73378000,0.00008045
2025-03-21T00:01:29,124210000.00000000,124210000.00000000,124210000.00000000,124210000.00000000,2472409.98680000,0.01990508
