date_time_utc,open,high,low,close,acc_trade_price,acc_trade_volume
2025-05-26T00:00:00,152133000.00000000,152224000.00000000,152131000.00000000,152224000.00000000,29072415.10794000,0.19109981
2025-05-26T00:00:01,152142000.00000000,152224000.00000000,152133000.00000000,152141000.00000000,3240430.41860000,0.02129963
2025-05-26T00:00:02,152224000.00000000,152273000.00000000,152133000.00000000,152273000.00000000,15201734.90777000,0.09985448
2025-05-26T00:00:03,152133000.00000000,152273000.00000000,152131000.00000000,152270000.00000000,150428251.26677000,0.98860951
2025-05-26T00:00:04,152270000.00000000,152321000.00000000,152131000.00000000,152321000.00000000,102390754.58031000,0.67229038
2025-05-26T00:00:05,152135000.00000000,152323000.00000000,152135000.00000000,152323000.00000000,39546234.86302000,0.25970499
2025-05-26T00:00:06,152323000.00000000,152335000.00000000,152144000.00000000,152335000.00000000,23751392.12088000,0.15597541
2025-05-26T00:00:07,152321000.00000000,152335000.00000000,152321000.00000000,152335000.00000000,8432416.59672000,0.05535449
2025-05-26T00:00:08,152160000.00000000,152335000.00000000,152160000.00000000,152335000.00000000,12224254.52390000,0.08024599
2025-05-26T00:00:09,152168000.00000000,152335000.00000000,152168000.00000000,152335000.00000000,596620.75957000,0.00391722
2025-05-26T00:00:11,152341000.00000000,152341000.00000000,152176000.00000000,152341000.00000000,641412.99140000,0.00421085
2025-05-26T00:00:12,152335000.00000000,152347000.00000000,152175000.00000000,152347000.00000000,27536778.20522000,0.18082445
2025-05-26T00:00:13,152347000.00000000,152370000.00000000,152346000.00000000,152346000.00000000,14655702.48821000,0.09619290
2025-05-26T00:00:14,152300000.00000000,152346000.00000000,152300000.00000000,152346000.00000000,1404760.74756000,0.00922284
2025-05-26T00:00:16,152346000.00000000,152380000.00000000,152335000.00000000,152380000.00000000,14052705.72708000,0.09223069
2025-05-26T00:00:18,152347000.00000000,152347000.00000000,152347000.00000000,152347000.00000000,9998.53361000,0.00006563
2025-05-26T00:00:20,152347000.00000000,152380000.00000000,152181000.00000000,152380000.00000000,13867996.73799000,0.09104713
2025-05-26T00:00:21,152359000.00000000,152376000.00000000,152359000.00000000,152376000.00000000,16145472.40020000,0.10595811
2025-05-26T00:00:22,152375000.00000000,152375000.00000000,152371000.00000000,152373000.00000000,30744657.22227000,0.20177194
2025-05-26T00:00:23,152184000.00000000,152368000.00000000,152176000.00000000,152347000.00000000,6777722.64560000,0.04452588
2025-05-26T00:00:24,152346000.00000000,152346000.00000000,152342000.00000000,152342000.00000000,4469959.88116000,0.02934158
2025-05-26T00:00:25,152341000.00000000,152341000.00000000,152341000.00000000,152341000.00000000,201239.41418000,0.00132098
2025-05-26T00:00:26,152192000.00000000,152341000.00000000,152175000.00000000,152341000.00000000,4741509.61917000,0.03112554
2025-05-26T00:00:27,152341000.00000000,152341000.00000000,152341000.00000000,152341000.00000000,65226.32256000,0.00042816
2025-05-26T00:00:28,152341000.00000000,152341000.00000000,152341000.00000000,152341000.00000000,132212.18367000,0.00086787
