date_time_utc,open,high,low,close,acc_trade_price,acc_trade_volume
2024-10-30T00:00:00,101300000.00000000,101305000.00000000,101280000.00000000,101305000.00000000,603109931.07652000,5.95442747
2024-10-30T00:01:00,101305000.00000000,101305000.00000000,101250000.00000000,101288000.00000000,709910415.28611000,7.00963175
2024-10-30T00:02:00,101288000.00000000,101288000.00000000,101206000.00000000,101206000.00000000,499451360.90163000,4.93364890
2024-10-30T00:03:00,101207000.00000000,101207000.00000000,101108000.00000000,101127000.00000000,776905821.79494000,7.67957593
2024-10-30T00:04:00,101127000.00000000,101167000.00000000,101089000.00000000,101114000.00000000,1116674195.85890000,11.04245065
2024-10-30T00:05:00,101115000.00000000,101115000.00000000,101013000.00000000,101032000.00000000,988069725.92026000,9.77548565
2024-10-30T00:06:00,101031000.00000000,101032000.00000000,100881000.00000000,100885000.00000000,1809092103.93535000,17.91720868
2024-10-30T00:07:00,100928000.00000000,100981000.00000000,100848000.00000000,100879000.00000000,1452749639.25502000,14.40057960
2024-10-30T00:08:00,100879000.00000000,100879000.00000000,100820000.00000000,100820000.00000000,593480469.82300000,5.88405243
2024-10-30T00:09:00,100847000.00000000,100850000.00000000,100774000.00000000,100776000.00000000,995845115.33127000,9.88031613
2024-10-30T00:10:00,100775000.00000000,100776000.00000000,100756000.00000000,100770000.00000000,1854793584.91104000,18.40569112
2024-10-30T00:11:00,100769000.00000000,100817000.00000000,100753000.00000000,100806000.00000000,1720773502.16484000,17.07436051
2024-10-30T00:12:00,100807000.00000000,100998000.00000000,100806000.00000000,100990000.00000000,897036946.83692000,8.88685795
2024-10-30T00:13:00,100997000.00000000,101030000.00000000,100990000.00000000,101000000.00000000,857369622.16738000,8.48868553
2024-10-30T00:14:00,100999000.00000000,101000000.00000000,100930000.00000000,100956000.00000000,819625530.47478000,8.11619568
2024-10-30T00:15:00,100963000.00000000,100994000.00000000,100856000.00000000,100856000.00000000,514521452.26845000,5.09811754
2024-10-30T00:16:00,100856000.00000000,100870000.00000000,100850000.00000000,100856000.00000000,759752443.47976000,7.53310944
2024-10-30T00:17:00,100856000.00000000,100933000.00000000,100852000.00000000,100917000.00000000,519932311.38617000,5.15445910
2024-10-30T00:18:00,100917000.00000000,100955000.00000000,100857000.00000000,100871000.00000000,333919165.67150000,3.30983733
2024-10-30T00:19:00,100883000.00000000,100883000.00000000,100856000.00000000,100857000.00000000,318342183.03770000,3.15614639
2024-10-30T00:20:00,100856000.00000000,100857000.00000000,100855000.00000000,100857000.00000000,365741316.01241000,3.62635259
2024-10-30T00:21:00,100870000.00000000,100876000.00000000,100855000.00000000,100870000.00000000,303355359.67147000,3.00764219
2024-10-30T00:22:00,100870000.00000000,100870000.00000000,100855000.00000000,100858000.00000000,200191770.04630000,1.98487639
2024-10-30T00:23:00,100860000.00000000,100870000.00000000,100856000.00000000,100867000.00000000,229388744.33709000,2.27431020
2024-10-30T00:24:00,100868000.00000000,100870000.00000000,100861000.00000000,100862000.00000000,234440528.53560000,2.32424746
2024-10-30T00:25:00,100862000.00000000,100866000.00000000,100854000.00000000,100864000.00000000,666011017.55223000,6.60338661
2024-10-30T00:26:00,100862000.00000000,100870000.00000000,100861000.00000000,100868000.00000000,334062177.01129000,3.31192629
2024-10-30T00:27:00,100868000.00000000,100870000.00000000,100860000.00000000,100860000.00000000,246720498.08937000,2.44606235
2024-10-30T00:28:00,100866000.00000000,100866000.00000000,100852000.00000000,100856000.00000000,368357373.79280000,3.65221081
2024-10-30T00:29:00,100856000.00000000,100861000.00000000,100845000.00000000,100849000.00000000,247511614.26323000,2.45416718
2024-10-30T00:30:00,100849000.00000000,100849000.00000000,100722000.00000000,100723000.00000000,706154547.72513000,7.00518639
