date_time_utc,open,high,low,close,acc_trade_price,acc_trade_volume
2024-06-28T00:00:00,86875000.00000000,86919000.00000000,86875000.00000000,86919000.00000000,204350454.44498000,2.35198835
2024-06-28T00:01:00,86919000.00000000,86921000.00000000,86875000.00000000,86907000.00000000,101350838.05464000,1.16641904
2024-06-28T00:02:00,86877000.00000000,86908000.00000000,86875000.00000000,86875000.00000000,80425369.22608000,0.92573709
2024-06-28T00:03:00,86880000.00000000,86907000.00000000,86875000.00000000,86907000.00000000,26059936.38563000,0.29995477
2024-06-28T00:04:00,86907000.00000000,86907000.00000000,86868000.00000000,86868000.00000000,39878830.96301000,0.45902057
2024-06-28T00:05:00,86869000.00000000,86907000.00000000,86857000.00000000,86900000.00000000,137669184.83229000,1.58487961
2024-06-28T00:06:00,86900000.00000000,86907000.00000000,86900000.00000000,86901000.00000000,63081234.34930000,0.72588194
2024-06-28T00:07:00,86901000.00000000,86901000.00000000,86900000.00000000,86901000.00000000,634841252.57100000,7.30541688
2024-06-28T00:08:00,86901000.00000000,86921000.00000000,86900000.00000000,86921000.00000000,215428265.01166000,2.47901940
2024-06-28T00:09:00,86921000.00000000,86929000.00000000,86920000.00000000,86929000.00000000,66347025.85150000,0.76324974
2024-06-28T00:10:00,86927000.00000000,86935000.00000000,86925000.00000000,86935000.00000000,73613142.80439000,0.84680899
2024-06-28T00:11:00,86935000.00000000,86937000.00000000,86933000.00000000,86937000.00000000,101052493.20318000,1.16238145
2024-06-28T00:12:00,86937000.00000000,86940000.00000000,86935000.00000000,86940000.00000000,35631437.94073000,0.40985072
2024-06-28T00:13:00,86940000.00000000,86941000.00000000,86920000.00000000,86920000.00000000,140836103.57503000,1.62005931
2024-06-28T00:14:00,86934000.00000000,86940000.00000000,86920000.00000000,86940000.00000000,73238396.89537000,0.84242277
2024-06-28T00:15:00,86939000.00000000,86940000.00000000,86933000.00000000,86933000.00000000,39126651.45117000,0.45006216
2024-06-28T00:16:00,86933000.00000000,86938000.00000000,86900000.00000000,86933000.00000000,325368493.07170000,3.74353854
2024-06-28T00:17:00,86932000.00000000,86933000.00000000,86900000.00000000,86932000.00000000,41693598.05694000,0.47961106
2024-06-28T00:18:00,86932000.00000000,86933000.00000000,86900000.00000000,86930000.00000000,100598561.64719000,1.15756304
2024-06-28T00:19:00,86922000.00000000,86930000.00000000,86900000.00000000,86918000.00000000,106514050.08457000,1.22568097
2024-06-28T00:20:00,86918000.00000000,86918000.00000000,86900000.00000000,86917000.00000000,312098950.99093000,3.59143383
2024-06-28T00:21:00,86917000.00000000,86917000.00000000,86900000.00000000,86900000.00000000,346934833.13324000,3.99234269
2024-06-28T00:22:00,86900000.00000000,86901000.00000000,86900000.00000000,86901000.00000000,108458717.42952000,1.24808276
2024-06-28T00:23:00,86900000.00000000,86901000.00000000,86900000.00000000,86900000.00000000,76234844.14382000,0.87726935
2024-06-28T00:24:00,86900000.00000000,86901000.00000000,86900000.00000000,86900000.00000000,55430280.29059000,0.63786211
2024-06-28T00:25:00,86900000.00000000,86901000.00000000,86900000.00000000,86901000.00000000,54494005.81350000,0.62708701
2024-06-28T00:26:00,86901000.00000000,86901000.00000000,86896000.00000000,86900000.00000000,130694233.41254000,1.50396045
2024-06-28T00:27:00,86900000.00000000,86900000.00000000,86856000.00000000,86857000.00000000,111376907.80569000,1.28206843
2024-06-28T00:28:00,86856000.00000000,86857000.00000000,86772000.00000000,86777000.00000000,265154126.46161000,3.05402684
2024-06-28T00:29:00,86772000.00000000,86777000.00000000,86702000.00000000,86702000.00000000,198330588.30954000,2.28622169
2024-06-28T00:30:00,86702000.00000000,86738000.00000000,86700000.00000000,86700000.00000000,213110632.37246000,2.45782162
2024-06-28T00:31:00,86728000.00000000,86728000.00000000,86685000.00000000,86697000.00000000,250598476.18506000,2.89044317
2024-06-28T00:32:00,86697000.00000000,86697000.00000000,86679000.00000000,86684000.00000000,128596032.12366000,1.48354542
2024-06-28T00:33:00,86680000.00000000,86684000.00000000,86668000.00000000,86670000.00000000,157089044.63221000,1.81232785
2024-06-28T00:34:00,86670000.00000000,86670000.00000000,86654000.00000000,86655000.00000000,77544561.71976000,0.89474302
2024-06-28T00:35:00,86654000.00000000,86734000.00000000,86651000.00000000,86734000.00000000,221024496.27845000,2.55006885
2024-06-28T00:36:00,86734000.00000000,86748000.00000000,86684000.00000000,86738000.00000000,208317410.22898000,2.40225699
2024-06-28T00:37:00,86738000.00000000,86739000.00000000,86698000.00000000,86698000.00000000,173007359.40838000,1.99492576
2024-06-28T00:38:00,86698000.00000000,86763000.00000000,86698000.00000000,86700000.00000000,175977361.05746000,2.02946114
2024-06-28T00:39:00,86709000.00000000,86709000.00000000,86654000.00000000,86654000.00000000,214080064.93149000,2.46934381
2024-06-28T00:40:00,86654000.00000000,86654000.00000000,86650000.00000000,86650000.00000000,217682227.05272000,2.51212872
