date_time_utc,open,high,low,close,acc_trade_price,acc_trade_volume
2025-01-16T00:00:00,147309000.00000000,147500000.00000000,147309000.00000000,147490000.00000000,2193153826.18984000,14.87370759
2025-01-16T00:01:00,147489000.00000000,147800000.00000000,147395000.00000000,147772000.00000000,2145827954.88599000,14.53399623
2025-01-16T00:02:00,147772000.00000000,147804000.00000000,147519000.00000000,147519000.00000000,2364557709.61704000,16.00567117
2025-01-16T00:03:00,147519000.00000000,147562000.00000000,146761000.00000000,146764000.00000000,2252678088.25118000,15.31700952
2025-01-16T00:04:00,146761000.00000000,147000000.00000000,146707000.00000000,146908000.00000000,2308866093.96991000,15.72742548
2025-01-16T00:05:00,146951000.00000000,147338000.00000000,146808000.00000000,147202000.00000000,1230891343.16007000,8.36880872
2025-01-16T00:06:00,147200000.00000000,147350000.00000000,147005000.00000000,147081000.00000000,1455447843.02354000,9.89305958
2025-01-16T00:07:00,147081000.00000000,147106000.00000000,147005000.00000000,147007000.00000000,1482800969.76447000,10.08487221
2025-01-16T00:08:00,147007000.00000000,147050000.00000000,146717000.00000000,146754000.00000000,1219690509.13318000,8.30269292
2025-01-16T00:09:00,146768000.00000000,146880000.00000000,146705000.00000000,146878000.00000000,723720816.82928000,4.93163136
2025-01-16T00:10:00,146864000.00000000,146999000.00000000,146738000.00000000,146999000.00000000,968051488.90053000,6.59109436
2025-01-16T00:11:00,146985000.00000000,147001000.00000000,146759000.00000000,146830000.00000000,529131101.62882000,3.60218266
2025-01-16T00:12:00,146850000.00000000,146853000.00000000,146701000.00000000,146705000.00000000,719289918.94831000,4.90187315
2025-01-16T00:13:00,146706000.00000000,146800000.00000000,146701000.00000000,146800000.00000000,688214565.01333000,4.69014927
2025-01-16T00:14:00,146800000.00000000,146800000.00000000,146701000.00000000,146723000.00000000,333796892.78166000,2.27500209
2025-01-16T00:15:00,146701000.00000000,146729000.00000000,146500000.00000000,146501000.00000000,812740039.37804000,5.54424997
2025-01-16T00:16:00,146501000.00000000,146501000.00000000,146302000.00000000,146360000.00000000,1341870872.86295000,9.16526921
2025-01-16T00:17:00,146350000.00000000,146362000.00000000,146300000.00000000,146305000.00000000,1193304836.64572000,8.15400231
2025-01-16T00:18:00,146339000.00000000,146339000.00000000,146290000.00000000,146298000.00000000,641991069.49177000,4.38805087
2025-01-16T00:19:00,146302000.00000000,146456000.00000000,146238000.00000000,146456000.00000000,2927542495.15107000,20.00661437
2025-01-16T00:20:00,146456000.00000000,146798000.00000000,146366000.00000000,146677000.00000000,1775200745.16772000,12.10689817
2025-01-16T00:21:00,146677000.00000000,146722000.00000000,146488000.00000000,146488000.00000000,383540319.93620000,2.61737514
2025-01-16T00:22:00,146488000.00000000,146617000.00000000,146402000.00000000,146404000.00000000,1150855289.13576000,7.85740435
2025-01-16T00:23:00,146475000.00000000,146658000.00000000,146404000.00000000,146653000.00000000,448048516.91654000,3.05637330
2025-01-16T00:24:00,146653000.00000000,146789000.00000000,146652000.00000000,146730000.00000000,887211307.47313000,6.04820850
2025-01-16T00:25:00,146789000.00000000,146995000.00000000,146730000.00000000,146995000.00000000,550946308.13419000,3.75056389
2025-01-16T00:26:00,146995000.00000000,147233000.00000000,146852000.00000000,147100000.00000000,1181309462.00518000,8.03483994
2025-01-16T00:27:00,147101000.00000000,147298000.00000000,147100000.00000000,147211000.00000000,822920034.33013000,5.58963902
2025-01-16T00:28:00,147211000.00000000,147232000.00000000,147113000.00000000,147200000.00000000,854274526.96694000,5.80375137
2025-01-16T00:29:00,147198000.00000000,147199000.00000000,147114000.00000000,147115000.00000000,315401633.15401000,2.14305938
2025-01-16T00:30:00,147115000.00000000,147232000.00000000,147115000.00000000,147208000.00000000,939796600.79418000,6.38533440
2025-01-16T00:31:00,147208000.00000000,147232000.00000000,147208000.00000000,147223000.00000000,366983282.86002000,2.49278361
2025-01-16T00:32:00,147225000.00000000,147231000.00000000,147188000.00000000,147188000.00000000,1411062924.43058000,9.58565848
2025-01-16T00:33:00,147188000.00000000,147188000.00000000,147071000.00000000,147071000.00000000,266076757.05913000,1.80870607
2025-01-16T00:34:00,147096000.00000000,147097000.00000000,146850000.00000000,146861000.00000000,598955629.06346000,4.07635658
2025-01-16T00:35:00,146850000.00000000,146861000.00000000,146704000.00000000,146704000.00000000,847490108.94514000,5.77356456
2025-01-16T00:36:00,146705000.00000000,146722000.00000000,146413000.00000000,146413000.00000000,1453550465.90395000,9.91579628
2025-01-16T00:37:00,146442000.00000000,146691000.00000000,146249000.00000000,146362000.00000000,1569069504.69821000,10.71843861
2025-01-16T00:38:00,146362000.00000000,146372000.00000000,146200000.00000000,146203000.00000000,1237583556.05200000,8.46118448
2025-01-16T00:39:00,146200000.00000000,146213000.00000000,146001000.00000000,146037000.00000000,1126680241.20695000,7.71128849
2025-01-16T00:40:00,146037000.00000000,146171000.00000000,146000000.00000000,146150000.00000000,1454973799.75220000,9.96205798
2025-01-16T00:41:00,146150000.00000000,146262000.00000000,146100000.00000000,146176000.00000000,1809949757.44299000,12.38439177
2025-01-16T00:42:00,146200000.00000000,146251000.00000000,146121000.00000000,146153000.00000000,853867801.78517000,5.84190843
2025-01-16T00:43:00,146150000.00000000,146199000.00000000,146024000.00000000,146172000.00000000,936236621.08031000,6.40891347
2025-01-16T00:44:00,146180000.00000000,146233000.00000000,146034000.00000000,146232000.00000000,405906245.92221000,2.77748722
2025-01-16T00:45:00,146210000.00000000,146418000.00000000,146121000.00000000,146369000.00000000,475616137.74061000,3.25196470
2025-01-16T00:46:00,146301000.00000000,146435000.00000000,146216000.00000000,146298000.00000000,775666159.14852000,5.30182290
2025-01-16T00:47:00,146298000.00000000,146374000.00000000,146220000.00000000,146300000.00000000,221333549.20695000,1.51290696
2025-01-16T00:48:00,146332000.00000000,146374000.00000000,146300000.00000000,146331000.00000000,206121187.86758000,1.40859646
2025-01-16T00:49:00,146374000.00000000,146400000.00000000,146290000.00000000,146396000.00000000,707620644.34893000,4.83568277
2025-01-16T00:50:00,146332000.00000000,146499000.00000000,146320000.00000000,146487000.00000000,827347665.84333000,5.65071329
2025-01-16T00:51:00,146487000.00000000,146680000.00000000,146320000.00000000,146660000.00000000,1050494379.89567000,7.16496698
2025-01-16T00:52:00,146660000.00000000,146674000.00000000,146389000.00000000,146405000.00000000,235332812.67600000,1.60604758
2025-01-16T00:53:00,146543000.00000000,146659000.00000000,146400000.00000000,146572000.00000000,353351021.78457000,2.41143940
2025-01-16T00:54:00,146573000.00000000,146595000.00000000,146369000.00000000,146553000.00000000,1160545513.54363000,7.92514105
2025-01-16T00:55:00,146552000.00000000,146573000.00000000,146371000.00000000,146551000.00000000,543475584.79357000,3.71000569
2025-01-16T00:56:00,146551000.00000000,146560000.00000000,146397000.00000000,146551000.00000000,645320462.80937000,4.40530773
2025-01-16T00:57:00,146551000.00000000,146568000.00000000,146384000.00000000,146560000.00000000,389157195.36712000,2.65591321
2025-01-16T00:58:00,146560000.00000000,146573000.00000000,146426000.00000000,146561000.00000000,314666526.74018000,2.14715905
2025-01-16T00:59:00,146571000.00000000,146632000.00000000,146481000.00000000,146608000.00000000,707323907.51325000,4.82619292
2025-01-16T01:00:00,146626000.00000000,146638000.00000000,146561000.00000000,146626000.00000000,556581634.06999000,3.79621390
2025-01-16T01:01:00,146636000.00000000,146638000.00000000,146552000.00000000,146579000.00000000,215466531.25590000,1.46978810
2025-01-16T01:02:00,146610000.00000000,146638000.00000000,146580000.00000000,146625000.00000000,509919862.71428000,3.47805494
2025-01-16T01:03:00,146611000.00000000,146780000.00000000,146586000.00000000,146737000.00000000,962725229.39623000,6.56297717
2025-01-16T01:04:00,146737000.00000000,146784000.00000000,146696000.00000000,146696000.00000000,499515483.48561000,3.40418801
2025-01-16T01:05:00,146697000.00000000,146790000.00000000,146696000.00000000,146789000.00000000,389847980.06241000,2.65655360
2025-01-16T01:06:00,146748000.00000000,146830000.00000000,146745000.00000000,146787000.00000000,443104500.20774000,3.01889349
2025-01-16T01:07:00,146759000.00000000,146789000.00000000,146700000.00000000,146744000.00000000,199092504.31542000,1.35677867
